文番号,文字数,単語数,平均単語長,感情スコア
10840,27,19,1.4210526315789473,0.40188489067761246
10841,98,66,1.4848484848484849,0.0005517099674018366
10842,93,69,1.3478260869565217,0.9999356531982649
10843,142,99,1.4343434343434343,0.019415993473874016
10844,38,25,1.52,0.0637668526827716
10845,12,8,1.375,0.26168725244235824
10846,60,41,1.4634146341463414,0.037465511560698106
10847,10,6,1.5,0.7946809804940594
10848,50,33,1.5151515151515151,0.018367394587160746
10849,54,35,1.542857142857143,0.43278984854332514
10850,53,41,1.2926829268292683,0.09728705537357307
10851,156,97,1.6082474226804124,0.957872403336873
10852,77,49,1.5714285714285714,0.02644537707371497
10853,51,28,1.75,0.32498579786915394
10854,27,19,1.4210526315789473,0.07209936112939053
10855,52,32,1.625,0.0021530748587081927
10856,57,39,1.4615384615384615,0.024646223497331476
10857,21,13,1.5384615384615385,0.32698793649025815
10858,76,51,1.4901960784313726,0.12045014379337649
10859,11,9,1.1111111111111112,0.5815827971498531
10860,35,25,1.4,0.6025403974692282
10861,98,67,1.462686567164179,0.3353105690457351
10862,14,8,1.75,0.6690768971813856
10863,21,12,1.6666666666666667,0.48950752858601665
10864,100,67,1.492537313432836,0.0182207972326055
10865,114,73,1.5616438356164384,0.0025549339004313776
10866,81,53,1.528301886792453,0.8237130136898785
10867,21,16,1.3125,0.32059917341604993
10868,34,22,1.5454545454545454,0.21854092919075951
10869,53,35,1.5142857142857142,0.05197555056626457
10870,83,48,1.7291666666666667,0.03404931122600663
10871,31,18,1.7222222222222223,0.7161532691907956
10872,68,43,1.5813953488372092,0.4778793142541202
10873,83,54,1.537037037037037,0.00010135070644867739
10874,130,91,1.4065934065934067,0.008450694971746109
10875,36,25,1.44,0.079947686950401
10876,57,38,1.5,0.03667700640770577
10877,24,16,1.5,0.6762297838322253
10878,28,14,2.0,0.02273151828018183
10879,57,35,1.6285714285714286,0.009211605007676038
10880,86,56,1.5,0.07979997183720822
10881,64,42,1.5238095238095237,0.006567329341209183
10882,56,40,1.4,0.14278585805169908
10883,38,24,1.5833333333333333,0.45875771419112277
10884,13,6,2.0,0.47950107515719254
10885,26,15,1.7333333333333334,0.5755766712934285
10886,18,12,1.5,0.15070137497367453
10887,51,30,1.7,0.3837682415542607
10888,52,31,1.6774193548387097,0.0554969798567293
10889,17,14,1.2142857142857142,0.10578138328500464
10890,23,14,1.6428571428571428,0.12788382163756173
10891,37,23,1.608695652173913,0.3572399697888362
10892,15,7,2.142857142857143,0.11613529292361291
10893,28,15,1.8,0.421874597530976
10894,69,44,1.5681818181818181,0.051720755734177004
10895,31,22,1.4090909090909092,0.6436764266889078
10896,25,18,1.3888888888888888,0.17817432312350978
10897,78,46,1.6521739130434783,0.006468846883691981
10898,20,13,1.4615384615384615,0.8597636291585726
10899,39,23,1.6956521739130435,0.7784955316624411
10900,34,24,1.4166666666666667,0.10561236795085249
10901,80,50,1.6,0.02401416923761346
10902,38,27,1.4074074074074074,0.04141581344984302
10903,92,49,1.8775510204081634,0.10825428673125015
10904,47,30,1.5666666666666667,0.03205199933492353
10905,23,16,1.3125,0.12425152523986682
10906,73,51,1.4313725490196079,0.28549957670056736
10907,64,46,1.391304347826087,0.016407752473626247
10908,20,13,1.5384615384615385,0.615016091468472
10909,36,21,1.7142857142857142,0.0746508077445005
10910,36,22,1.5454545454545454,0.29690892456705
10911,47,35,1.3428571428571427,0.04744846249434187
10912,48,27,1.7777777777777777,0.011531199864023622
10913,24,16,1.5,0.6474421377578261
10914,30,23,1.3043478260869565,0.39310918875961665
10915,10,6,1.5,0.47005985358980906
10916,68,49,1.3877551020408163,0.9049631117106753
10917,147,100,1.46,0.0007566986745515258
10918,27,20,1.3,0.16980578492996146
10919,22,14,1.5714285714285714,0.22516996592484884
10920,14,7,2.0,0.3964903656113893
10921,30,19,1.5789473684210527,0.6610194454188291
10922,57,41,1.3902439024390243,0.038814354326111244
10923,72,48,1.4583333333333333,0.16103947577799638
10924,119,76,1.5657894736842106,0.02025964580652928
10925,38,27,1.3703703703703705,0.3474730362549653
10926,141,100,1.41,0.6234662737266893
10927,30,20,1.45,0.8457810134343039
10928,78,49,1.5918367346938775,0.15894684758540845
10929,34,17,2.0,0.6068048479625708
10930,160,109,1.4678899082568808,0.035499350178501476
10931,41,29,1.3448275862068966,0.5237932585992201
10932,18,15,1.2,0.14489045785270283
10933,30,18,1.6666666666666667,0.7114519771609171
10934,31,23,1.3478260869565217,0.7913113866258343
10935,46,33,1.393939393939394,0.37704189866284876
10936,90,56,1.6071428571428572,0.1202812106147606
10937,64,41,1.5609756097560976,0.011792955179812603
10938,43,27,1.5925925925925926,0.28869606669168135
10939,17,12,1.4166666666666667,0.7627218322394703
10940,124,81,1.5061728395061729,0.003953866305943743
10941,72,50,1.44,0.7937122624357783
10942,94,61,1.5245901639344261,0.016897819295182415
10943,57,37,1.5405405405405406,0.9206553715081511
10944,63,44,1.4090909090909092,0.6565489113004452
10945,47,32,1.4375,0.021863240843354004
10946,16,8,1.875,0.73230330861258
10947,86,59,1.4576271186440677,0.026964218392792394
10948,109,70,1.542857142857143,0.0004269800194783846
10949,38,24,1.5833333333333333,0.25659913585736005
10950,42,30,1.4,0.11252771713998644
10951,57,33,1.7272727272727273,0.5397362908780791
10952,17,9,1.8888888888888888,0.7226986136974058
10953,53,35,1.5142857142857142,0.4024602396702782
10954,53,34,1.5588235294117647,0.7262798332644105
10955,31,19,1.5789473684210527,0.22616799020155953
10956,15,8,1.875,0.8641390519421097
10957,33,17,1.9411764705882353,0.49746586368402756
10958,46,35,1.2857142857142858,0.13220702715921506
10959,122,78,1.564102564102564,0.009573633208668442
10960,85,60,1.3833333333333333,0.9264595298033446
10961,84,59,1.423728813559322,0.00029070837257338944
10962,33,24,1.3333333333333333,0.04086656748392281
10963,149,89,1.6741573033707866,0.44802177590016756
10964,33,21,1.5714285714285714,0.15378499727790274
10965,59,34,1.7352941176470589,0.19887511939028713
10966,15,10,1.5,0.13737337964195084
10967,47,28,1.6785714285714286,0.03495412894612726
10968,17,9,1.8888888888888888,0.3906485953280412
10969,27,18,1.5,0.14127866699761404
10970,54,35,1.542857142857143,0.9165902945767642
10971,224,147,1.5238095238095237,0.059053557032573756
10972,39,30,1.3,0.47166712142903355
10973,20,13,1.5384615384615385,0.6280675752436045
10974,13,8,1.625,0.376056376579059
10975,30,21,1.4285714285714286,0.6993730508853224
10976,15,8,1.875,0.663404283225601
10977,47,29,1.5862068965517242,0.3268478458631112
10978,64,46,1.391304347826087,0.0412877419791039
10979,30,18,1.6666666666666667,0.5396567947516177
10980,34,22,1.5454545454545454,0.7603957538829696
10981,142,100,1.42,0.001321675505179809
10982,46,32,1.375,0.5341038402787546
10983,46,28,1.6428571428571428,0.0996647684008306
10984,64,45,1.4,0.9683332920790264
10985,59,45,1.288888888888889,0.024002298423210666
10986,27,17,1.588235294117647,0.3326225260173198
10987,40,27,1.4814814814814814,0.09753195381170487
10988,26,20,1.3,0.805136974386573
10989,113,76,1.4736842105263157,0.08862901965546466
10990,22,14,1.4285714285714286,0.8409566830507234
10991,39,24,1.625,0.7227356049595591
10992,27,19,1.4210526315789473,0.09666499570009301
10993,62,42,1.4285714285714286,0.19788649075732712
10994,41,32,1.28125,0.4353468548540549
10995,20,14,1.2857142857142858,0.6340000780965229
10996,80,52,1.5192307692307692,0.0025031943183458916
10997,40,21,1.8571428571428572,0.7294225942174984
10998,61,39,1.564102564102564,0.037831193915235595
10999,155,105,1.4761904761904763,7.138843873599754e-06
11000,8,7,1.1428571428571428,0.44767845850986676
11001,18,12,1.5,0.5877245758139271
11002,27,18,1.5,0.10568139530943155
11003,41,30,1.3666666666666667,0.6428620906710817
11004,76,49,1.510204081632653,0.8140252944144695
11005,51,38,1.3421052631578947,0.2836256779558639
11006,34,22,1.5454545454545454,0.02667330714978322
11007,34,26,1.2307692307692308,0.7034624179524223
11008,105,68,1.5441176470588236,0.9506897823816224
11009,25,17,1.4705882352941178,0.16608659013052662
11010,78,52,1.4807692307692308,0.9950438966540993
11011,29,18,1.6111111111111112,0.7341959537003493
11012,56,41,1.3658536585365855,0.8314900810473175
11013,80,56,1.4285714285714286,0.867133917952591
11014,84,58,1.4482758620689655,0.005197199967925004
11015,45,33,1.3636363636363635,0.40527103379871265
11016,55,41,1.3414634146341464,0.08620692889725545
11017,5,3,1.6666666666666667,0.42865296929928376
11018,29,18,1.5555555555555556,0.14930045830103678
11019,10,5,2.0,0.5
11020,62,36,1.6944444444444444,0.020193473426703523
11021,17,12,1.3333333333333333,0.44545021262161477
11022,12,7,1.7142857142857142,0.7876881761323056
11023,24,17,1.3529411764705883,0.41550964223257836
11024,11,6,1.8333333333333333,0.5511472261644531
11025,14,6,2.1666666666666665,0.5322453326818228
11026,17,9,1.8888888888888888,0.4989193025277219
11027,13,6,2.1666666666666665,0.5322453326818228
11028,16,8,2.0,0.5322453326818228
11029,41,35,1.1714285714285715,0.011096451558920473
11030,152,107,1.4205607476635513,0.00039915049033634187
11031,6,4,1.5,0.5
11032,76,51,1.4509803921568627,0.014893289043575786
11033,43,29,1.4827586206896552,0.4789894903427484
11034,38,24,1.5833333333333333,0.5968769490097204
11035,15,11,1.2727272727272727,0.0686988958411009
11036,68,49,1.3877551020408163,0.1338478445308774
11037,22,12,1.8333333333333333,0.2344784484694572
11038,14,11,1.2727272727272727,0.1767912335220847
11039,13,8,1.5,0.391383654489703
11040,60,41,1.4634146341463414,0.77604965962939
11041,55,36,1.5277777777777777,0.4070022814283534
11042,24,14,1.7142857142857142,0.13343844978001385
11043,32,19,1.6842105263157894,0.1222758588120022
11044,26,17,1.411764705882353,0.36795178872310585
11045,100,66,1.5151515151515151,0.8680020847030143
11046,40,27,1.4814814814814814,0.8588943312628731
11047,30,24,1.25,0.8502751564137981
11048,77,49,1.5510204081632653,0.0003873595414306541
11049,11,6,1.6666666666666667,0.44767845850986676
11050,59,37,1.5945945945945945,0.1437296415403514
11051,42,26,1.6153846153846154,0.06517772883423556
11052,49,33,1.4545454545454546,0.2866623605116634
11053,59,37,1.5945945945945945,0.06203192832875992
11054,50,34,1.4705882352941178,0.33181238918420763
11055,148,97,1.5154639175257731,5.926452376547875e-05
11056,94,65,1.4153846153846155,0.009257519002147885
11057,86,66,1.303030303030303,0.0834212277065276
11058,31,21,1.380952380952381,0.040204759640934395
11059,63,42,1.5,0.0018192459164662056
11060,65,43,1.4883720930232558,0.3076927243757498
11061,11,9,1.2222222222222223,0.6467671178591622
11062,153,109,1.4036697247706422,0.00012006550133181193
11063,32,21,1.4761904761904763,0.6183488846883503
11064,44,30,1.4333333333333333,0.5810153761705773
11065,96,64,1.484375,0.0010487330294515207
11066,37,26,1.3846153846153846,0.13292236982583716
11067,17,9,1.8888888888888888,0.5555475375824389
11068,48,34,1.3823529411764706,0.1059684514346515
11069,32,17,1.8823529411764706,0.2098912594892739
11070,49,35,1.4,0.01973448354932783
11071,8,3,2.3333333333333335,0.5
11072,33,21,1.5714285714285714,0.5312237524109514
11073,95,63,1.507936507936508,0.017734606427942556
11074,55,34,1.588235294117647,0.05272474530919391
11075,32,25,1.28,0.8765159977142789
11076,48,31,1.5483870967741935,0.3147491527541637
11077,14,8,1.75,0.4737672181921908
11078,12,9,1.3333333333333333,0.4846463854808727
11079,15,9,1.6666666666666667,0.3716516246167202
11080,18,10,1.7,0.4323939470620385
11081,24,16,1.5,0.2353140875208004
11082,18,13,1.3846153846153846,0.9428853118801561
11083,18,12,1.5,0.9922162774067844
11084,33,17,1.9411764705882353,0.6448386871422448
11085,26,18,1.4444444444444444,0.9133756367785915
11086,42,30,1.4,0.7608205633341601
11087,14,10,1.4,0.5737675940549765
11088,23,16,1.4375,0.6772627088106848
11089,51,31,1.6451612903225807,0.42635919302879943
11090,94,67,1.4029850746268657,0.976265638432499
11091,59,40,1.475,0.5279040024929913
11092,22,15,1.3333333333333333,0.9668596479388325
11093,20,12,1.6666666666666667,0.7641817334310899
11094,97,67,1.4477611940298507,0.05289190375854336
11095,31,21,1.380952380952381,0.3698127374609188
11096,124,82,1.5121951219512195,0.17506788102211746
11097,34,25,1.36,0.2953620230825855
11098,12,9,1.3333333333333333,0.301287206266713
11099,14,6,2.3333333333333335,0.44767845850986676
11100,59,42,1.4047619047619047,0.007008654838188244
11101,42,21,1.9047619047619047,0.7822411276787042
11102,25,14,1.7857142857142858,0.32405620432475524
11103,24,16,1.5,0.6578775528194847
11104,13,8,1.625,0.16849244223532023
11105,29,18,1.6111111111111112,0.5199196757954937
11106,44,30,1.4666666666666666,0.9889632643194816
11107,58,37,1.5675675675675675,0.6602053313848093
11108,76,49,1.510204081632653,0.07913785274222274
11109,107,74,1.4189189189189189,0.005610732712239996
11110,16,12,1.3333333333333333,0.16598523233126794
11111,56,37,1.5135135135135136,0.8815862684569645
11112,30,19,1.5789473684210527,0.023208333115314006
11113,26,20,1.3,0.4361245387037048
11114,89,64,1.359375,0.017444030269802346
11115,80,57,1.4035087719298245,0.5980677483962994
11116,89,60,1.45,0.02041769144008343
11117,51,39,1.2820512820512822,0.0309047395888864
11118,36,22,1.6363636363636365,0.44854376422399544
11119,32,24,1.3333333333333333,0.007688649487057275
11120,33,26,1.2307692307692308,0.11676166206740624
11121,39,27,1.4444444444444444,0.2562833742329257
11122,64,40,1.6,0.08778650260289622
11123,60,37,1.6216216216216217,0.01135179647851503
11124,64,45,1.4222222222222223,0.001960474284530278
11125,14,10,1.2,0.607365987262686
11126,83,59,1.4067796610169492,0.9884757128467115
11127,27,16,1.5625,0.09387644265639439
11128,6,4,1.25,0.40682216687757267
11129,38,25,1.52,0.024464126906749706
11130,80,53,1.490566037735849,0.8341195553995128
11131,62,45,1.3555555555555556,0.23834904142128377
11132,51,38,1.3421052631578947,0.014758116910127295
11133,31,21,1.4761904761904763,0.09013896447543057
11134,35,24,1.4166666666666667,0.26152052715909724
11135,48,32,1.46875,0.1350180678025208
11136,23,16,1.4375,0.46948319875001465
11137,51,37,1.3513513513513513,0.6217647116021912
11138,49,34,1.4411764705882353,0.8260500446159024
11139,69,49,1.3877551020408163,0.01867436702596592
11140,139,93,1.4946236559139785,0.3912200837056916
11141,50,32,1.5625,0.25870760604083554
11142,38,24,1.5833333333333333,0.3825375010826759
11143,35,24,1.4583333333333333,0.5164098475301182
11144,23,14,1.6428571428571428,0.0944634253224953
11145,45,24,1.875,0.02329666475591552
11146,55,33,1.6363636363636365,0.3814259384481601
11147,25,19,1.3157894736842106,0.4948822237515479
11148,107,73,1.4657534246575343,0.007316601071154172
11149,49,35,1.3428571428571427,0.7925753983846467
11150,65,49,1.3265306122448979,0.1800824763771144
11151,58,37,1.5675675675675675,0.003333646982573102
11152,18,10,1.7,0.47694832922174346
11153,28,16,1.75,0.0992633390535036
11154,23,15,1.5333333333333334,0.17125642797931828
11155,24,16,1.5,0.4140402321837492
11156,25,17,1.4705882352941178,0.062328214772795376
11157,50,36,1.3888888888888888,0.06942121556956715
11158,21,12,1.75,0.15763115608684886
11159,31,22,1.4090909090909092,0.17169582447198173
11160,93,57,1.631578947368421,0.5496500249164525
11161,66,42,1.5238095238095237,0.001339336895844201
11162,15,10,1.5,0.39649036561138595
11163,49,30,1.6333333333333333,0.14861111047128628
11164,44,27,1.6296296296296295,0.05396943596115267
11165,11,6,1.5,0.17915725501005075
11166,34,27,1.2592592592592593,0.7307277721851478
11167,174,112,1.5535714285714286,0.9959675954379227
11168,67,46,1.4565217391304348,0.9730474958854828
11169,45,28,1.5357142857142858,0.6490328417693523
11170,15,8,1.875,0.5193969958594796
11171,49,34,1.4411764705882353,0.7271244256995554
11172,63,42,1.5,0.10072919056103313
11173,13,7,1.5714285714285714,0.7549049838107804
11174,23,17,1.3529411764705883,0.8642269360724658
11175,68,46,1.4782608695652173,0.7163111811410369
11176,45,30,1.5,0.04647311887374461
11177,25,17,1.4705882352941178,0.79747420518989
11178,32,20,1.6,0.2273686854954582
11179,18,14,1.2857142857142858,0.37689981699121633
11180,14,10,1.4,0.8466357044893814
11181,19,11,1.7272727272727273,0.3474730362549685
11182,20,14,1.2857142857142858,0.03810142429695074
11183,39,27,1.4444444444444444,0.06252768539536835
11184,45,30,1.5,0.5267802180653733
11185,18,11,1.6363636363636365,0.6477618970981718
11186,32,22,1.4545454545454546,0.2246180185521205
11187,43,29,1.4827586206896552,0.08371590392812944
11188,52,37,1.4054054054054055,0.6531720079136598
11189,39,26,1.5,0.08753110171216116
11190,21,14,1.5,0.5994189902717229
11191,18,14,1.2857142857142858,0.6764907129038294
11192,41,31,1.3225806451612903,0.13276946382883636
11193,30,23,1.3043478260869565,0.014271833895806108
11194,32,22,1.4545454545454546,0.1908428999661681
11195,19,13,1.3076923076923077,0.7365433513263778
11196,39,25,1.56,0.8530720067848828
