文番号,文字数,単語数,平均単語長,主成分1,主成分2
425,38,27,1.4074074074074074,-0.26387355673040896,-0.7385307963037144
426,21,13,1.6153846153846154,-1.106773355169063,0.3679556442383268
427,63,37,1.648648648648649,0.3017850751215112,0.7388645826800061
428,19,14,1.3571428571428572,-0.9358233171902662,-1.1109279781195924
429,52,35,1.4857142857142858,0.1588305011828652,-0.2312534354898769
430,20,14,1.4285714285714286,-0.9672877331961295,-0.699913027711239
431,38,22,1.7272727272727273,-0.6249485040248898,1.0786213395783066
432,45,31,1.4516129032258065,-0.056040095679047566,-0.4560583019143383
433,49,34,1.4411764705882353,0.10734055588811708,-0.49717472542367275
434,66,38,1.736842105263158,0.3228705041544183,1.2539435383806121
435,62,47,1.319148936170213,0.7895878654070185,-1.128193444219994
436,82,60,1.3666666666666667,1.4817335866410388,-0.7681256198050471
437,67,44,1.5227272727272727,0.6562372596167112,0.04537896925374831
438,36,26,1.3846153846153846,-0.31222572657512626,-0.8769937357539858
439,55,43,1.2790697674418603,0.5788805723643403,-1.3871155796891341
440,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
441,14,9,1.5555555555555556,-1.3037255901100344,-0.003685869483492958
442,14,12,1.1666666666666667,-0.9498986184362849,-2.2181505281635188
443,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
444,140,101,1.386138613861386,3.6626467125942614,-0.39371281082936527
445,74,45,1.6444444444444444,0.7271062944325248,0.7651799512259293
446,85,60,1.4166666666666667,1.5017591743404486,-0.4727154864453358
447,62,45,1.3333333333333333,0.7243886634434845,-1.0506096667595282
448,37,27,1.3703703703703705,-0.25636155399863575,-0.9532615062571635
449,14,10,1.4,-1.1677268315967781,-0.8898088754377121
450,64,49,1.3061224489795915,0.8905464342636696,-1.192473270196541
451,89,62,1.435483870967742,1.6171056146454783,-0.34855711860699506
452,59,40,1.475,0.43257368016815095,-0.2605411913315291
453,57,36,1.5833333333333333,0.2099171674877085,0.34431595291476896
454,29,22,1.318181818181818,-0.5045781704785232,-1.2863294258299762
455,38,24,1.5833333333333333,-0.46937981543767787,0.26048145032863657
456,113,70,1.6142857142857143,2.152647738883657,0.7657561704892558
457,115,73,1.5753424657534247,2.2993165103544677,0.5552462426106609
458,17,10,1.7,-1.3218168634667153,0.8324366981518786
459,58,40,1.45,0.4317023382539927,-0.4065724171257629
460,93,59,1.576271186440678,1.5092036951418948,0.46329779625130435
461,23,17,1.3529411764705883,-0.7767849364283012,-1.1164605413683817
462,20,13,1.5384615384615383,-1.071482222249588,-0.0744183268344206
463,122,88,1.3863636363636365,2.973815763029164,-0.4746010637310519
464,34,17,2.0,-1.026325185672822,2.613349803416178
465,35,27,1.2962962962962965,-0.24133754853508949,-1.382722926164062
466,52,34,1.5294117647058822,0.10073669588868563,0.01645729879472533
467,47,35,1.3142857142857145,0.1868095495320948,-1.2263932890751614
468,35,27,1.2962962962962965,-0.24133754853508949,-1.382722926164062
469,23,13,1.7692307692307692,-1.1773556210080136,1.2527035863838187
470,14,11,1.2727272727272727,-1.0514260017620745,-1.614512114416429
471,46,32,1.40625,0.021496518975766127,-0.7099264997092497
472,60,41,1.4634146341463414,0.4865855074346515,-0.3216294395013614
473,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
474,41,32,1.25,0.038904261851142624,-1.6184370587091492
475,73,48,1.5208333333333333,0.8778943436921525,0.0613985501296962
476,46,29,1.5862068965517242,-0.1868171595234097,0.31209187391276033
477,134,82,1.6341463414634143,2.854678347926906,0.9696374235072187
478,22,11,2.0,-1.411680936813248,2.563063347694999
479,35,24,1.4166666666666667,-0.4081514473380592,-0.7007852218050175
480,71,47,1.5106382978723405,0.820768844832037,-0.005169077464412972
481,96,67,1.4328358208955223,1.8852309631651212,-0.3318081109152667
482,17,12,1.4166666666666667,-1.0691655263923527,-0.7812720426199048
483,47,28,1.6785714285714286,-0.26052283730890935,0.8409097940968127
484,23,13,1.7692307692307692,-1.1773556210080136,1.2527035863838187
485,14,8,1.75,-1.4668090005563,1.10438931606204
486,167,107,1.560747663551402,4.200637370324315,0.7033423925907886
487,26,17,1.5294117647058822,-0.8448413680404431,-0.0992395382453209
488,31,22,1.3636363636363635,-0.49966974811258186,-1.0202094367911434
489,29,19,1.5263157894736843,-0.7325161242818254,-0.10349485684300223
490,14,10,1.4,-1.1677268315967781,-0.8898088754377121
491,15,6,2.5,-2.026193256955683,5.3848718937008435
492,12,10,1.2,-1.065000143683487,-2.037972591164106
493,23,17,1.3529411764705883,-0.7767849364283012,-1.1164605413683817
494,37,21,1.7142857142857142,-0.6618465914268452,0.9994666238256378
495,14,10,1.4,-1.1677268315967781,-0.8898088754377121
496,18,12,1.5,-1.1089211623777082,-0.3023125474387003
497,30,20,1.5,-0.6682451096748462,-0.2486546668954421
498,82,57,1.4210526315789471,1.3608753503910702,-0.46278346828640454
499,29,25,1.16,-0.31143001702553647,-2.1840699853241246
500,22,16,1.375,-0.8380911339837901,-0.995596690824501
501,38,27,1.4074074074074074,-0.26387355673040896,-0.7385307963037144
502,55,33,1.6666666666666667,0.032332367545418766,0.8081752655491203
503,32,20,1.6,-0.7013255497603987,0.32877487273900025
504,12,8,1.5,-1.3292591887291394,-0.3291414877103294
505,45,31,1.4516129032258065,-0.056040095679047566,-0.4560583019143383
506,36,23,1.565217391304348,-0.5209887000792455,0.14870650189468146
507,66,44,1.5,0.6537830484337406,-0.08768102526566747
508,79,55,1.4363636363636365,1.2400427968780932,-0.3888128014129227
509,55,37,1.4864864864864864,0.2684617054950462,-0.2134317516390673
510,16,12,1.3333333333333333,-1.0294098904069966,-1.2602315378011104
511,63,45,1.4,0.6962407354294183,-0.6667725342603151
512,57,40,1.425,0.4308309963398343,-0.5526036429199953
513,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
514,40,21,1.9047619047619049,-0.7396573994854495,2.0966223855049964
515,34,25,1.36,-0.3593079933255488,-1.0258632242839953
516,73,53,1.3773584905660377,1.1161199421624126,-0.7490328495822529
517,90,59,1.5254237288135593,1.489768329881703,0.16305093258572878
518,38,25,1.52,-0.3976103743655585,-0.09929781545189273
519,36,23,1.565217391304348,-0.5209887000792455,0.14870650189468146
520,20,13,1.5384615384615383,-1.071482222249588,-0.0744183268344206
521,32,20,1.55,-0.6665024258465293,0.04340778469302418
522,30,21,1.4285714285714286,-0.5908376390166719,-0.6546362231215106
523,23,19,1.2105263157894737,-0.6222780280523668,-1.9258993982871628
524,47,30,1.5666666666666669,-0.12726506793924158,0.2056024980540898
525,74,44,1.681818181818182,0.6734167378975051,0.9767989308896613
526,47,30,1.5666666666666669,-0.12726506793924158,0.2056024980540898
527,45,26,1.7307692307692308,-0.38876275729284604,1.1287537020439764
528,126,80,1.575,2.6942880229523745,0.6019161598754285
529,68,43,1.5813953488372092,0.6059998990232931,0.381879699428999
530,63,36,1.75,0.2035375110013688,1.3156256703621592
531,60,34,1.7647058823529411,0.08312640255686823,1.386142696710455
532,20,12,1.6666666666666667,-1.1884324343484198,0.6556064429237098
533,20,13,1.3846153846153846,-0.9643341486684519,-0.9524709054374227
534,92,63,1.4603174603174602,1.6823188138569476,-0.19509457931304713
535,19,12,1.5833333333333333,-1.1486767983630641,0.17664694774250414
536,61,42,1.4523809523809523,0.5402131074338097,-0.379569038035378
537,47,31,1.5161290322580645,-0.06440735105153163,-0.08114734089316998
538,22,15,1.4666666666666666,-0.9295936786071018,-0.47410940848458555
539,61,43,1.4186046511627908,0.5913971846684722,-0.5706562200961486
540,38,21,1.8095238095238095,-0.7098934473916939,1.5463706637796946
541,58,38,1.5263157894736843,0.32323095282301884,0.025616450332858542
542,57,34,1.6764705882352942,0.08973026255629968,0.8725106724920569
543,27,16,1.6875,-0.964321139090008,0.8046860183190735
544,106,73,1.452054794520548,2.2206356125625275,-0.17852776796445807
545,17,8,2.125,-1.6731337182970407,3.2546855217205946
546,18,12,1.5,-1.1089211623777082,-0.3023125474387003
547,18,12,1.5,-1.1089211623777082,-0.3023125474387003
548,24,17,1.411764705882353,-0.7994704136323485,-0.7773868736606943
549,30,17,1.7647058823529411,-0.9355832768566325,1.2570551325854284
550,23,13,1.7692307692307692,-1.1773556210080136,1.2527035863838187
551,27,18,1.5,-0.7784141228505616,-0.26206913703125667
552,14,8,1.75,-1.4668090005563,1.10438931606204
553,38,21,1.8095238095238095,-0.7098934473916939,1.5463706637796946
554,10,8,1.25,-1.1917093769019789,-1.7626722914826993
555,17,9,1.8888888888888888,-1.4810310379225509,1.9088044294700814
556,49,27,1.8148148148148149,-0.34650558677991355,1.6235070131842295
557,104,73,1.4246575342465753,2.2031509686087634,-0.3415886592033741
558,56,35,1.6,0.15236640486410738,0.4344049214144769
559,40,21,1.9047619047619049,-0.7396573994854495,2.0966223855049964
560,98,64,1.53125,1.7702745354869134,0.23151346966370304
561,11,8,1.375,-1.2604842828155594,-1.045906889596514
562,39,27,1.3703703703703705,-0.21979574625644976,-0.9465661427146733
563,33,24,1.375,-0.41569798515202067,-0.9452864920524879
564,32,22,1.4545454545454546,-0.5447016149939787,-0.49801250402721403
565,24,16,1.5,-0.8885831360262773,-0.2754836071670712
566,28,19,1.4736842105263157,-0.7141431082435823,-0.40722894708369645
567,40,34,1.1764705882352942,0.12715213588641153,-2.0380707980788677
568,22,15,1.4666666666666666,-0.9295936786071018,-0.47410940848458555
569,11,9,1.2222222222222223,-1.126420142297518,-1.916176168437067
570,30,23,1.3043478260869563,-0.44900025940735483,-1.3602513524509254
571,26,17,1.5294117647058822,-0.8448413680404431,-0.0992395382453209
572,9,7,1.2857142857142858,-1.2625260914927685,-1.5638720513464288
573,40,26,1.5384615384615383,-0.3462421846718905,0.01444956993399652
574,27,18,1.5,-0.7784141228505616,-0.26206913703125667
575,57,38,1.5,0.3232760089065938,-0.12792443567311115
576,50,37,1.351351351351351,0.2711637372581469,-1.0014325606195529
577,89,58,1.5344827586206895,1.4375160008791288,0.2097205175350932
578,55,37,1.4864864864864864,0.2684617054950462,-0.2134317516390673
579,25,17,1.4705882352941178,-0.822155890836396,-0.43831320595300693
580,36,27,1.3333333333333333,-0.24884955126686253,-1.167992216210614
581,12,8,1.5,-1.3292591887291394,-0.3291414877103294
582,20,11,1.818181818181818,-1.3216172030504543,1.5186694821671407
583,49,33,1.4848484848484849,0.04926448582384004,-0.24960932706371725
584,43,30,1.4333333333333331,-0.10753501965329516,-0.5687671304868285
585,25,16,1.5,-0.8703002321551842,-0.27213592539582615
586,26,18,1.4444444444444444,-0.7580046668173551,-0.5824913610758083
587,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
588,60,41,1.4634146341463414,0.4865855074346515,-0.3216294395013614
589,35,21,1.6666666666666667,-0.6652475192510606,0.7209930811917428
590,56,33,1.696969696969697,0.029510347832348557,0.9844726976512597
591,24,12,2.0,-1.3474549782898437,2.5714444236485288
592,52,36,1.4444444444444444,0.21523354789299154,-0.4651088116247225
593,36,23,1.565217391304348,-0.5209887000792455,0.14870650189468146
594,64,44,1.4545454545454546,0.6488746260677993,-0.353801014304499
595,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
596,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
597,35,25,1.4,-0.36888358858555104,-0.7942218720759706
598,56,37,1.5135135135135136,0.26792129914242596,-0.055831589842969494
599,27,19,1.4210526315789471,-0.6957700922053393,-0.7109630373243907
600,35,22,1.5909090909090908,-0.5848250595094342,0.2903044177755455
601,34,21,1.619047619047619,-0.6503655432041827,0.44586722032909193
602,22,18,1.2222222222222223,-0.6763668426845306,-1.864180257254014
603,24,16,1.5,-0.8885831360262773,-0.2754836071670712
604,41,34,1.2058823529411764,0.12495084921993452,-1.8668601233394022
605,18,12,1.5,-1.1089211623777082,-0.3023125474387003
606,65,45,1.4444444444444444,0.7018526552481649,-0.40641753689917953
607,15,12,1.25,-0.9896542544216406,-1.7391910329823146
608,34,23,1.4782608695652173,-0.4969925531886152,-0.3542794495538546
609,16,10,1.6,-1.2704535195100695,0.25835484028868233
610,68,44,1.5454545454545454,0.6586914707996818,0.17843896377316415
611,30,16,1.875,-1.040059142153739,1.8848556438052182
612,58,37,1.5675675675675675,0.2668404864371858,0.25936873374922365
613,30,19,1.5789473684210529,-0.7508891403200689,0.20023923339769203
614,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
615,38,30,1.2666666666666666,-0.08287245929586258,-1.5367291661629727
616,83,56,1.4821428571428572,1.30895105358618,-0.11245870338130197
617,41,28,1.4642857142857142,-0.2209783009045988,-0.4021781024419837
618,14,7,2.0,-1.6685847709068653,2.529539043880879
619,16,10,1.6,-1.2704535195100695,0.25835484028868233
620,14,8,1.75,-1.4668090005563,1.10438931606204
621,29,21,1.380952380952381,-0.575955662969794,-0.9297620839841615
622,20,15,1.3333333333333333,-0.8732978225789699,-1.2417836734830112
623,33,21,1.5714285714285714,-0.6354835671573048,0.170741359466441
624,30,20,1.5,-0.6682451096748462,-0.2486546668954421
625,25,17,1.4705882352941178,-0.822155890836396,-0.43831320595300693
626,20,12,1.6666666666666667,-1.1884324343484198,0.6556064429237098
627,25,11,2.272727272727273,-1.546776537457438,4.129654145986787
628,27,19,1.4210526315789471,-0.6957700922053393,-0.7109630373243907
629,81,51,1.588235294117647,1.060195090355953,0.47792316708494903
630,54,35,1.542857142857143,0.15559845302348627,0.10157574296230006
631,60,43,1.3953488372093024,0.5893110826177836,-0.7067327800283131
632,40,26,1.5384615384615383,-0.3462421846718905,0.01444956993399652
633,31,20,1.55,-0.6847853297176225,0.04006010292177908
634,30,20,1.5,-0.6682451096748462,-0.2486546668954421
635,41,27,1.5185185185185186,-0.2864095649257284,-0.09433866644336601
636,52,36,1.4444444444444444,0.21523354789299154,-0.4651088116247225
637,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
638,53,33,1.606060606060606,0.037976406971559275,0.4555804013448404
639,81,52,1.5576923076923077,1.1091272851569556,0.305289617567452
640,41,27,1.4444444444444444,-0.23481975171999597,-0.5171047228077753
641,64,48,1.3333333333333333,0.8439349235293254,-1.038857165983919
642,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
643,29,23,1.2608695652173914,-0.4370021859620398,-1.6117443281751918
644,81,59,1.3728813559322033,1.431462234101128,-0.7376896584109967
645,57,36,1.5833333333333333,0.2099171674877085,0.34431595291476896
646,26,15,1.7333333333333334,-1.0421853906633662,1.0612391215122672
647,58,41,1.4146341463414631,0.4839934791206309,-0.6067317182106586
648,23,15,1.5333333333333334,-0.9577416066211681,-0.09027227598537144
649,11,8,1.375,-1.2604842828155594,-1.045906889596514
650,65,39,1.6666666666666667,0.3811223109436584,0.8517663577278091
651,123,85,1.4470588235294115,2.866846294083617,-0.1299023427948715
652,70,47,1.4893617021276595,0.8173042915625905,-0.12994956265947838
653,17,13,1.3076923076923077,-0.9656088234911625,-1.401540240052659
654,20,10,2.0,-1.475906895336652,2.554682271741469
655,76,55,1.3818181818181818,1.2231829477163079,-0.7101653973222688
656,53,40,1.325,0.42734562868320086,-1.1367285460969279
657,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
658,61,41,1.4878048780487805,0.4878815215916621,-0.17907830014671336
659,43,27,1.5925925925925926,-0.30143357038927454,0.3351227534635322
660,79,50,1.58,1.0017047051830683,0.4225404531003181
661,76,46,1.6521739130434785,0.7859489680996783,0.8176757461044427
662,41,19,2.1578947368421053,-0.9529923167407428,3.541314226045318
663,68,46,1.4782608695652173,0.7608096463965671,-0.2016868838776098
664,41,26,1.5769230769230769,-0.35474629919608164,0.23731039635599271
665,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
666,35,21,1.6666666666666667,-0.6652475192510606,0.7209930811917428
667,56,41,1.3658536585365857,0.4814014508066096,-0.8918339969199509
668,37,27,1.3703703703703705,-0.25636155399863575,-0.9532615062571635
669,15,10,1.5,-1.2190901755534242,-0.3157270175745149
670,34,23,1.4782608695652173,-0.4969925531886152,-0.3542794495538546
671,12,9,1.3333333333333333,-1.1855219582350232,-1.2786794021192096
672,76,58,1.3103448275862069,1.3559419094791614,-1.1130311194902942
673,22,18,1.2222222222222223,-0.6763668426845306,-1.864180257254014
674,22,17,1.2941176470588236,-0.7540994592242536,-1.455534209076069
675,16,10,1.6,-1.2704535195100695,0.25835484028868233
676,13,7,1.7142857142857142,-1.4878783952701335,0.8955222875612004
677,15,10,1.5,-1.2190901755534242,-0.3157270175745149
678,16,13,1.2307692307692308,-0.9303176905716876,-1.8439142111254052
679,35,24,1.4583333333333333,-0.4371707172662835,-0.46297931510003837
680,14,11,1.2727272727272727,-1.0514260017620745,-1.614512114416429
681,34,24,1.4166666666666667,-0.42643435120915224,-0.7041329035762625
682,23,15,1.5333333333333334,-0.9577416066211681,-0.09027227598537144
683,98,68,1.4411764705882353,1.9436479721330953,-0.27582409665731555
684,30,22,1.3636363636363635,-0.5179526519836751,-1.0235571185623884
685,9,5,1.8,-1.6760270961692891,1.3679608580186722
686,109,77,1.4155844155844155,2.4115251777982545,-0.36989078974531253
687,52,44,1.181818181818182,0.619424091872152,-1.9505209485374886
688,13,8,1.625,-1.3980340946427194,0.38762391417585523
689,17,11,1.5454545454545454,-1.1865216024062641,-0.04792131612464357
690,39,25,1.56,-0.407185969625561,0.13234353675613322
691,117,80,1.4625,2.608093916918743,-0.07028892416922326
692,33,26,1.2692307692307692,-0.286713383002553,-1.5455762150199732
693,52,38,1.3157894736842106,0.3601572092338052,-1.1960152741724048
694,45,30,1.5,-0.11740004379626837,-0.18158231621636933
695,16,9,1.7777777777777777,-1.4219292219850452,1.2713076631522224
696,62,37,1.6756756756756757,0.2646788610267052,0.889769380933611
